ds,trend,Store
2019-04-29,6641.037395929125,472
2019-04-30,6641.620213417071,472
2019-05-01,6642.203030905018,472
2019-05-02,6642.785848392964,472
2019-05-03,6643.36866588091,472
2019-05-04,6643.951483368857,472
2019-05-05,6644.534300856803,472
2019-05-06,6645.1171183447495,472
2019-05-07,6645.6999358326975,472
2019-05-08,6646.282753320644,472
2019-05-09,6646.86557080859,472
2019-05-10,6647.448388296537,472
2019-05-11,6648.031205784483,472
2019-05-12,6648.61402327243,472
2019-05-13,6649.196840760376,472
2019-05-14,6649.779658248322,472
2019-05-15,6650.3624757362695,472
2019-05-16,6650.945293224216,472
2019-05-17,6651.528110712163,472
2019-05-18,6652.11092820011,472
2019-05-19,6652.693745688056,472
2019-05-20,6653.276563176003,472
2019-05-21,6653.859380663949,472
2019-05-22,6654.442198151896,472
2019-05-23,6655.025015639842,472
2019-05-24,6655.607833127789,472
2019-05-25,6656.190650615736,472
2019-05-26,6656.773468103682,472
2019-05-27,6657.35628559163,472
2019-05-28,6657.939103079576,472
2019-05-29,6658.521920567522,472
2019-05-30,6659.104738055469,472
2019-05-31,6659.687555543415,472
2019-04-14,6061.085506220857,473
2019-04-15,6060.404031293695,473
2019-04-16,6059.722556366533,473
2019-04-17,6059.041081439371,473
2019-04-18,6058.359606512209,473
2019-04-19,6057.678131585047,473
2019-04-20,6056.996656657885,473
2019-04-21,6056.315181730723,473
2019-04-22,6055.633706803561,473
2019-04-23,6054.952231876399,473
2019-04-24,6054.270756949237,473
2019-04-25,6053.589282022075,473
2019-04-26,6052.907807094914,473
2019-04-27,6052.226332167751,473
2019-04-28,6051.544857240589,473
2019-04-29,6050.863382313427,473
2019-04-30,6050.181907386265,473
2019-05-01,6049.500432459104,473
2019-05-02,6048.818957531941,473
2019-05-03,6048.1374826047795,473
2019-05-04,6047.456007677618,473
2019-05-05,6046.774532750455,473
2019-05-06,6046.093057823294,473
2019-05-07,6045.411582896131,473
2019-05-08,6044.73010796897,473
2019-05-09,6044.048633041808,473
2019-05-10,6043.3671581146455,473
2019-05-11,6042.685683187484,473
2019-05-12,6042.004208260321,473
2019-05-13,6041.32273333316,473
2019-05-14,6040.641258405998,473
2019-05-15,6039.959783478836,473
2019-05-16,6039.278308551674,473
2019-05-17,6038.596833624511,473
2019-05-18,6037.91535869735,473
2019-05-19,6037.233883770188,473
2019-05-20,6036.552408843026,473
2019-05-21,6035.870933915864,473
2019-05-22,6035.189458988702,473
2019-05-23,6034.50798406154,473
2019-05-24,6033.826509134378,473
2019-05-25,6033.145034207216,473
2019-05-26,6032.463559280054,473
2019-05-27,6031.7820843528925,473
2019-05-28,6031.10060942573,473
2019-05-29,6030.419134498568,473
2019-05-30,6029.737659571406,473
2019-05-31,6029.056184644244,473
2019-04-14,3778.5509857424354,474
2019-04-15,3778.1456929984365,474
2019-04-16,3777.7404002544386,474
2019-04-17,3777.33510751044,474
2019-04-18,3776.9298147664413,474
2019-04-19,3776.5245220224424,474
2019-04-20,3776.119229278444,474
2019-04-21,3775.7139365344456,474
2019-04-22,3775.308643790447,474
2019-04-23,3774.9033510464483,474
2019-04-24,3774.49805830245,474
2019-04-25,3774.0927655584514,474
2019-04-26,3773.6874728144526,474
2019-04-27,3773.282180070454,474
2019-04-28,3772.8768873264557,474
2019-04-29,3772.471594582457,474
2019-04-30,3772.0663018384585,474
2019-05-01,3771.66100909446,474
2019-05-02,3771.255716350461,474
2019-05-03,3770.8504236064628,474
2019-05-04,3770.4451308624643,474
2019-05-05,3770.039838118466,474
2019-05-06,3769.634545374467,474
2019-05-07,3769.2292526304686,474
2019-05-08,3768.8239598864698,474
2019-05-09,3768.418667142472,474
2019-05-10,3768.013374398473,474
2019-05-11,3767.608081654474,474
2019-05-12,3767.2027889104756,474
2019-05-13,3766.7974961664777,474
2019-05-14,3766.392203422479,474
2019-05-15,3765.98691067848,474
2019-05-16,3765.5816179344815,474
2019-05-17,3765.1763251904827,474
2019-05-18,3764.7710324464847,474
2019-05-19,3764.365739702486,474
2019-05-20,3763.9604469584874,474
2019-05-21,3763.5551542144885,474
2019-05-22,3763.14986147049,474
2019-05-23,3762.7445687264917,474
2019-05-24,3762.339275982493,474
2019-05-25,3761.9339832384944,474
2019-05-26,3761.5286904944955,474
2019-05-27,3761.1233977504976,474
2019-05-28,3760.7181050064987,474
2019-05-29,3760.3128122625003,474
2019-05-30,3759.9075195185014,474
2019-05-31,3759.5022267745035,474
2019-04-14,7537.2670419783035,475
2019-04-15,7538.165975287723,475
2019-04-16,7539.064908597142,475
2019-04-17,7539.9638419065595,475
2019-04-18,7540.862775215978,475
2019-04-19,7541.761708525396,475
2019-04-20,7542.660641834816,475
2019-04-21,7543.559575144234,475
2019-04-22,7544.458508453652,475
2019-04-23,7545.357441763071,475
2019-04-24,7546.2563750724885,475
2019-04-25,7547.155308381908,475
2019-04-26,7548.054241691327,475
2019-04-27,7548.9531750007445,475
2019-04-28,7549.852108310163,475
2019-04-29,7550.751041619581,475
2019-04-30,7551.649974929001,475
2019-05-01,7552.548908238419,475
2019-05-02,7553.447841547837,475
2019-05-03,7554.346774857256,475
2019-05-04,7555.2457081666735,475
2019-05-05,7556.144641476092,475
2019-05-06,7557.043574785512,475
2019-05-07,7557.9425080949295,475
2019-05-08,7558.841441404348,475
2019-05-09,7559.740374713766,475
2019-05-10,7560.639308023185,475
2019-05-11,7561.538241332604,475
2019-05-12,7562.437174642022,475
2019-05-13,7563.336107951441,475
2019-05-14,7564.235041260858,475
2019-05-15,7565.133974570277,475
2019-05-16,7566.032907879697,475
2019-05-17,7566.9318411891145,475
2019-05-18,7567.830774498533,475
2019-05-19,7568.729707807951,475
2019-05-20,7569.62864111737,475
2019-05-21,7570.527574426789,475
2019-05-22,7571.426507736207,475
2019-05-23,7572.325441045626,475
2019-05-24,7573.224374355043,475
2019-05-25,7574.123307664462,475
2019-05-26,7575.022240973881,475
2019-05-27,7575.9211742832995,475
2019-05-28,7576.820107592718,475
2019-05-29,7577.719040902136,475
2019-05-30,7578.617974211555,475
2019-05-31,7579.516907520973,475
2019-04-14,13097.559198398729,476
2019-04-15,13098.369503415333,476
2019-04-16,13099.179808431938,476
2019-04-17,13099.99011344854,476
2019-04-18,13100.800418465145,476
2019-04-19,13101.610723481752,476
2019-04-20,13102.421028498356,476
2019-04-21,13103.231333514961,476
2019-04-22,13104.041638531564,476
2019-04-23,13104.851943548168,476
2019-04-24,13105.662248564775,476
2019-04-25,13106.47255358138,476
2019-04-26,13107.282858597982,476
2019-04-27,13108.093163614587,476
2019-04-28,13108.903468631192,476
2019-04-29,13109.713773647796,476
2019-04-30,13110.524078664403,476
2019-05-01,13111.334383681005,476
2019-05-02,13112.14468869761,476
2019-05-03,13112.954993714215,476
2019-05-04,13113.76529873082,476
2019-05-05,13114.575603747424,476
2019-05-06,13115.385908764028,476
2019-05-07,13116.196213780633,476
2019-05-08,13117.006518797238,476
2019-05-09,13117.816823813842,476
2019-05-10,13118.627128830445,476
2019-05-11,13119.437433847052,476
2019-05-12,13120.247738863656,476
2019-05-13,13121.05804388026,476
2019-05-14,13121.868348896865,476
2019-05-15,13122.678653913468,476
2019-05-16,13123.488958930073,476
2019-05-17,13124.29926394668,476
2019-05-18,13125.109568963284,476
2019-05-19,13125.919873979887,476
2019-05-20,13126.730178996491,476
2019-05-21,13127.540484013096,476
2019-05-22,13128.3507890297,476
2019-05-23,13129.161094046307,476
2019-05-24,13129.97139906291,476
2019-05-25,13130.781704079514,476
2019-05-26,13131.592009096119,476
2019-05-27,13132.402314112724,476
2019-05-28,13133.212619129328,476
2019-05-29,13134.022924145933,476
2019-05-30,13134.833229162537,476
2019-05-31,13135.643534179142,476
2019-04-14,7010.644184619771,477
2019-04-15,7011.987995576208,477
2019-04-16,7013.331806532643,477
2019-04-17,7014.675617489079,477
2019-04-18,7016.019428445514,477
2019-04-19,7017.36323940195,477
2019-04-20,7018.7070503583855,477
2019-04-21,7020.05086131482,477
2019-04-22,7021.394672271256,477
2019-04-23,7022.738483227693,477
2019-04-24,7024.082294184129,477
2019-04-25,7025.426105140564,477
2019-04-26,7026.769916097,477
2019-04-27,7028.1137270534355,477
2019-04-28,7029.45753800987,477
2019-04-29,7030.801348966307,477
2019-04-30,7032.145159922743,477
2019-05-01,7033.488970879178,477
2019-05-02,7034.832781835614,477
2019-05-03,7036.17659279205,477
2019-05-04,7037.520403748485,477
2019-05-05,7038.86421470492,477
2019-05-06,7040.208025661357,477
2019-05-07,7041.551836617793,477
2019-05-08,7042.895647574228,477
2019-05-09,7044.239458530664,477
2019-05-10,7045.583269487099,477
2019-05-11,7046.927080443535,477
2019-05-12,7048.27089139997,477
2019-05-13,7049.614702356405,477
2019-05-14,7050.958513312842,477
2019-05-15,7052.302324269278,477
2019-05-16,7053.646135225713,477
2019-05-17,7054.989946182149,477
2019-05-18,7056.333757138585,477
2019-05-19,7057.677568095021,477
2019-05-20,7059.021379051456,477
2019-05-21,7060.365190007892,477
2019-05-22,7061.709000964327,477
2019-05-23,7063.052811920763,477
2019-05-24,7064.396622877199,477
2019-05-25,7065.740433833635,477
2019-05-26,7067.0842447900695,477
2019-05-27,7068.428055746506,477
2019-05-28,7069.771866702942,477
2019-05-29,7071.115677659377,477
2019-05-30,7072.459488615813,477
2019-05-31,7073.803299572249,477
2019-04-14,7967.668390208588,478
2019-04-15,7967.979422442047,478
2019-04-16,7968.290454675505,478
2019-04-17,7968.601486908964,478
2019-04-18,7968.912519142423,478
2019-04-19,7969.2235513758815,478
2019-04-20,7969.53458360934,478
2019-04-21,7969.845615842798,478
2019-04-22,7970.156648076257,478
2019-04-23,7970.467680309715,478
2019-04-24,7970.778712543174,478
2019-04-25,7971.089744776633,478
2019-04-26,7971.400777010092,478
2019-04-27,7971.71180924355,478
2019-04-28,7972.022841477009,478
2019-04-29,7972.333873710468,478
2019-04-30,7972.6449059439265,478
2019-05-01,7972.955938177385,478
2019-05-02,7973.266970410844,478
2019-05-03,7973.578002644303,478
2019-05-04,7973.889034877761,478
2019-05-05,7974.20006711122,478
2019-05-06,7974.511099344679,478
2019-05-07,7974.8221315781375,478
2019-05-08,7975.133163811595,478
2019-05-09,7975.444196045054,478
2019-05-10,7975.755228278513,478
2019-05-11,7976.066260511971,478
2019-05-12,7976.37729274543,478
2019-05-13,7976.688324978889,478
2019-05-14,7976.9993572123485,478
2019-05-15,7977.310389445807,478
2019-05-16,7977.621421679266,478
2019-05-17,7977.932453912725,478
2019-05-18,7978.243486146183,478
2019-05-19,7978.554518379642,478
2019-05-20,7978.865550613101,478
2019-05-21,7979.1765828465595,478
2019-05-22,7979.487615080018,478
2019-05-23,7979.798647313477,478
2019-05-24,7980.109679546936,478
2019-05-25,7980.420711780394,478
2019-05-26,7980.731744013853,478
2019-05-27,7981.042776247312,478
2019-05-28,7981.353808480771,478
2019-05-29,7981.664840714229,478
2019-05-30,7981.975872947687,478
2019-05-31,7982.286905181146,478
2019-04-14,3458.9046052640674,479
2019-04-15,3458.665209373853,479
2019-04-16,3458.4258134836386,479
2019-04-17,3458.1864175934234,479
2019-04-18,3457.947021703209,479
2019-04-19,3457.7076258129946,479
2019-04-20,3457.46822992278,479
2019-04-21,3457.2288340325654,479
2019-04-22,3456.9894381423505,479
2019-04-23,3456.750042252136,479
2019-04-24,3456.5106463619218,479
2019-04-25,3456.271250471707,479
2019-04-26,3456.031854581492,479
2019-04-27,3455.7924586912777,479
2019-04-28,3455.5530628010633,479
2019-04-29,3455.3136669108485,479
2019-04-30,3455.0742710206337,479
2019-05-01,3454.8348751304193,479
2019-05-02,3454.595479240205,479
2019-05-03,3454.35608334999,479
2019-05-04,3454.1166874597757,479
2019-05-05,3453.877291569561,479
2019-05-06,3453.6378956793465,479
2019-05-07,3453.3984997891316,479
2019-05-08,3453.1591038989172,479
2019-05-09,3452.919708008703,479
2019-05-10,3452.680312118488,479
2019-05-11,3452.440916228273,479
2019-05-12,3452.201520338059,479
2019-05-13,3451.9621244478444,479
2019-05-14,3451.722728557629,479
2019-05-15,3451.4833326674147,479
2019-05-16,3451.2439367772004,479
2019-05-17,3451.004540886986,479
2019-05-18,3450.7651449967716,479
2019-05-19,3450.5257491065563,479
2019-05-20,3450.286353216342,479
2019-05-21,3450.0469573261275,479
2019-05-22,3449.8075614359127,479
2019-05-23,3449.5681655456983,479
2019-05-24,3449.3287696554835,479
2019-05-25,3449.089373765269,479
2019-05-26,3448.8499778750543,479
2019-05-27,3448.61058198484,479
2019-05-28,3448.371186094625,479
2019-05-29,3448.1317902044107,479
2019-05-30,3447.892394314196,479
2019-05-31,3447.6529984239814,479
2019-04-14,4048.500797504395,480
2019-04-15,4048.4460913739467,480
2019-04-16,4048.3913852435,480
2019-04-17,4048.336679113052,480
2019-04-18,4048.2819729826047,480
2019-04-19,4048.227266852157,480
2019-04-20,4048.1725607217095,480
2019-04-21,4048.1178545912617,480
2019-04-22,4048.063148460815,480
2019-04-23,4048.0084423303665,480
2019-04-24,4047.9537361999187,480
2019-04-25,4047.899030069472,480
2019-04-26,4047.844323939024,480
2019-04-27,4047.7896178085766,480
2019-04-28,4047.734911678129,480
2019-04-29,4047.6802055476815,480
2019-04-30,4047.6254994172336,480
2019-05-01,4047.5707932867863,480
2019-05-02,4047.5160871563385,480
2019-05-03,4047.4613810258907,480
2019-05-04,4047.4066748954438,480
2019-05-05,4047.351968764996,480
2019-05-06,4047.2972626345486,480
2019-05-07,4047.242556504101,480
2019-05-08,4047.1878503736534,480
2019-05-09,4047.1331442432056,480
2019-05-10,4047.0784381127582,480
2019-05-11,4047.0237319823104,480
2019-05-12,4046.9690258518626,480
2019-05-13,4046.9143197214157,480
2019-05-14,4046.8596135909675,480
2019-05-15,4046.8049074605206,480
2019-05-16,4046.7502013300727,480
2019-05-17,4046.6954951996254,480
2019-05-18,4046.6407890691776,480
2019-05-19,4046.58608293873,480
2019-05-20,4046.5313768082824,480
2019-05-21,4046.4766706778355,480
2019-05-22,4046.4219645473872,480
2019-05-23,4046.3672584169394,480
2019-05-24,4046.3125522864925,480
2019-05-25,4046.2578461560447,480
2019-05-26,4046.2031400255973,480
2019-05-27,4046.1484338951495,480
2019-05-28,4046.093727764702,480
2019-05-29,4046.0390216342544,480
2019-05-30,4045.984315503807,480
2019-05-31,4045.929609373359,480
2019-04-14,4167.812531230606,481
2019-04-15,4167.245564250858,481
2019-04-16,4166.6785972711095,481
2019-04-17,4166.1116302913615,481
2019-04-18,4165.5446633116135,481
2019-04-19,4164.977696331865,481
2019-04-20,4164.410729352118,481
2019-04-21,4163.84376237237,481
2019-04-22,4163.276795392622,481
2019-04-23,4162.709828412874,481
2019-04-24,4162.142861433126,481
2019-04-25,4161.575894453379,481
2019-04-26,4161.008927473631,481
2019-04-27,4160.441960493882,481
2019-04-28,4159.874993514135,481
2019-04-29,4159.308026534387,481
2019-04-30,4158.741059554639,481
2019-05-01,4158.174092574891,481
2019-05-02,4157.607125595144,481
2019-05-03,4157.040158615396,481
2019-05-04,4156.473191635648,481
2019-05-05,4155.9062246559,481
2019-05-06,4155.339257676152,481
2019-05-07,4154.772290696404,481
2019-05-08,4154.205323716656,481
2019-05-09,4153.6383567369085,481
2019-05-10,4153.07138975716,481
2019-05-11,4152.504422777412,481
2019-05-12,4151.937455797664,481
2019-05-13,4151.370488817916,481
2019-05-14,4150.803521838168,481
2019-05-15,4150.236554858421,481
2019-05-16,4149.669587878673,481
2019-05-17,4149.102620898925,481
2019-05-18,4148.535653919177,481
2019-05-19,4147.968686939429,481
2019-05-20,4147.401719959681,481
2019-05-21,4146.834752979933,481
2019-05-22,4146.267786000186,481
2019-05-23,4145.700819020438,481
2019-05-24,4145.13385204069,481
2019-05-25,4144.566885060942,481
2019-05-26,4143.999918081194,481
2019-05-27,4143.432951101447,481
2019-05-28,4142.865984121699,481
2019-05-29,4142.299017141951,481
2019-05-30,4141.7320501622025,481
2019-05-31,4141.1650831824545,481
2019-04-14,3541.9785791724707,482
2019-04-15,3539.9884404631784,482
2019-04-16,3537.998301753886,482
2019-04-17,3536.0081630445943,482
2019-04-18,3534.0180243353025,482
2019-04-19,3532.02788562601,482
2019-04-20,3530.037746916718,482
2019-04-21,3528.0476082074265,482
2019-04-22,3526.0574694981337,482
2019-04-23,3524.0673307888424,482
2019-04-24,3522.07719207955,482
2019-04-25,3520.087053370258,482
2019-04-26,3518.096914660966,482
2019-04-27,3516.106775951674,482
2019-04-28,3514.116637242382,482
2019-04-29,3512.1264985330895,482
2019-04-30,3510.1363598237976,482
2019-05-01,3508.1462211145063,482
2019-05-02,3506.156082405214,482
2019-05-03,3504.1659436959217,482
2019-05-04,3502.17580498663,482
2019-05-05,3500.185666277338,482
2019-05-06,3498.1955275680457,482
2019-05-07,3496.2053888587534,482
2019-05-08,3494.215250149461,482
2019-05-09,3492.22511144017,482
2019-05-10,3490.234972730878,482
2019-05-11,3488.244834021585,482
2019-05-12,3486.254695312293,482
2019-05-13,3484.264556603002,482
2019-05-14,3482.2744178937096,482
2019-05-15,3480.2842791844173,482
2019-05-16,3478.294140475125,482
2019-05-17,3476.3040017658327,482
2019-05-18,3474.3138630565413,482
2019-05-19,3472.323724347249,482
2019-05-20,3470.3335856379567,482
2019-05-21,3468.3434469286644,482
2019-05-22,3466.3533082193735,482
2019-05-23,3464.363169510081,482
2019-05-24,3462.373030800789,482
2019-05-25,3460.3828920914966,482
2019-05-26,3458.392753382205,482
2019-05-27,3456.402614672913,482
2019-05-28,3454.4124759636206,482
2019-05-29,3452.4223372543283,482
2019-05-30,3450.4321985450365,482
2019-05-31,3448.442059835744,482
2019-04-14,6100.508796129738,483
2019-04-15,6101.338698495395,483
2019-04-16,6102.168600861052,483
2019-04-17,6102.99850322671,483
2019-04-18,6103.828405592368,483
2019-04-19,6104.658307958025,483
2019-04-20,6105.488210323682,483
2019-04-21,6106.3181126893405,483
2019-04-22,6107.148015054998,483
2019-04-23,6107.977917420655,483
2019-04-24,6108.807819786313,483
2019-04-25,6109.637722151971,483
2019-04-26,6110.467624517628,483
2019-04-27,6111.297526883286,483
2019-04-28,6112.127429248943,483
2019-04-29,6112.957331614601,483
2019-04-30,6113.787233980259,483
2019-05-01,6114.617136345916,483
2019-05-02,6115.447038711573,483
2019-05-03,6116.276941077232,483
2019-05-04,6117.106843442889,483
2019-05-05,6117.936745808546,483
2019-05-06,6118.766648174204,483
2019-05-07,6119.596550539862,483
2019-05-08,6120.426452905519,483
2019-05-09,6121.256355271177,483
2019-05-10,6122.0862576368345,483
2019-05-11,6122.916160002492,483
2019-05-12,6123.74606236815,483
2019-05-13,6124.575964733807,483
2019-05-14,6125.4058670994655,483
2019-05-15,6126.235769465123,483
2019-05-16,6127.06567183078,483
2019-05-17,6127.895574196438,483
2019-05-18,6128.7254765620955,483
2019-05-19,6129.555378927753,483
2019-05-20,6130.385281293411,483
2019-05-21,6131.215183659068,483
2019-05-22,6132.045086024726,483
2019-05-23,6132.874988390384,483
2019-05-24,6133.704890756041,483
2019-05-25,6134.534793121698,483
2019-05-26,6135.364695487357,483
2019-05-27,6136.194597853013,483
2019-05-28,6137.024500218671,483
2019-05-29,6137.854402584329,483
2019-05-30,6138.684304949986,483
2019-05-31,6139.514207315644,483
2019-04-14,7819.045235729497,484
2019-04-15,7820.149940254101,484
2019-04-16,7821.2546447787045,484
2019-04-17,7822.359349303307,484
2019-04-18,7823.46405382791,484
2019-04-19,7824.568758352513,484
2019-04-20,7825.673462877117,484
2019-04-21,7826.778167401721,484
2019-04-22,7827.882871926324,484
2019-04-23,7828.987576450928,484
2019-04-24,7830.09228097553,484
2019-04-25,7831.196985500133,484
2019-04-26,7832.301690024737,484
2019-04-27,7833.406394549341,484
2019-04-28,7834.511099073944,484
2019-04-29,7835.615803598547,484
2019-04-30,7836.7205081231505,484
2019-05-01,7837.825212647755,484
2019-05-02,7838.929917172358,484
2019-05-03,7840.03462169696,484
2019-05-04,7841.139326221563,484
2019-05-05,7842.2440307461675,484
2019-05-06,7843.348735270771,484
2019-05-07,7844.453439795374,484
2019-05-08,7845.558144319978,484
2019-05-09,7846.662848844581,484
2019-05-10,7847.7675533691845,484
2019-05-11,7848.872257893788,484
2019-05-12,7849.97696241839,484
2019-05-13,7851.081666942994,484
2019-05-14,7852.186371467597,484
2019-05-15,7853.291075992201,484
2019-05-16,7854.395780516805,484
2019-05-17,7855.500485041408,484
2019-05-18,7856.605189566011,484
2019-05-19,7857.7098940906135,484
2019-05-20,7858.814598615218,484
2019-05-21,7859.919303139821,484
2019-05-22,7861.024007664424,484
2019-05-23,7862.128712189027,484
2019-05-24,7863.233416713631,484
2019-05-25,7864.338121238235,484
2019-05-26,7865.442825762838,484
2019-05-27,7866.547530287442,484
2019-05-28,7867.652234812044,484
2019-05-29,7868.7569393366475,484
2019-05-30,7869.861643861251,484
2019-05-31,7870.966348385854,484
2019-04-14,4403.120740424032,485
2019-04-15,4403.378902168778,485
2019-04-16,4403.637063913524,485
2019-04-17,4403.89522565827,485
2019-04-18,4404.153387403016,485
2019-04-19,4404.411549147761,485
2019-04-20,4404.669710892507,485
2019-04-21,4404.927872637253,485
2019-04-22,4405.186034381999,485
2019-04-23,4405.444196126745,485
2019-04-24,4405.702357871491,485
2019-04-25,4405.9605196162365,485
2019-04-26,4406.218681360982,485
2019-04-27,4406.476843105728,485
2019-04-28,4406.735004850474,485
2019-04-29,4406.99316659522,485
2019-04-30,4407.251328339966,485
2019-05-01,4407.509490084712,485
2019-05-02,4407.7676518294575,485
2019-05-03,4408.025813574203,485
2019-05-04,4408.283975318949,485
2019-05-05,4408.542137063695,485
2019-05-06,4408.800298808441,485
2019-05-07,4409.058460553187,485
2019-05-08,4409.316622297933,485
2019-05-09,4409.574784042678,485
2019-05-10,4409.832945787424,485
2019-05-11,4410.09110753217,485
2019-05-12,4410.349269276916,485
2019-05-13,4410.607431021662,485
2019-05-14,4410.865592766408,485
2019-05-15,4411.1237545111535,485
2019-05-16,4411.381916255899,485
2019-05-17,4411.640078000645,485
2019-05-18,4411.898239745391,485
2019-05-19,4412.156401490137,485
2019-05-20,4412.414563234883,485
2019-05-21,4412.672724979629,485
2019-05-22,4412.930886724374,485
2019-05-23,4413.18904846912,485
2019-05-24,4413.447210213866,485
2019-05-25,4413.705371958612,485
2019-05-26,4413.963533703358,485
2019-05-27,4414.221695448104,485
2019-05-28,4414.4798571928495,485
2019-05-29,4414.738018937595,485
2019-05-30,4414.996180682341,485
2019-05-31,4415.254342427087,485
2019-04-14,2570.427445046212,486
2019-04-15,2570.0616262344197,486
2019-04-16,2569.6958074226277,486
2019-04-17,2569.3299886108357,486
2019-04-18,2568.9641697990437,486
2019-04-19,2568.5983509872517,486
2019-04-20,2568.2325321754597,486
2019-04-21,2567.8667133636677,486
2019-04-22,2567.5008945518753,486
2019-04-23,2567.1350757400837,486
2019-04-24,2566.7692569282913,486
2019-04-25,2566.4034381164997,486
2019-04-26,2566.0376193047073,486
2019-04-27,2565.6718004929157,486
2019-04-28,2565.3059816811233,486
2019-04-29,2564.9401628693317,486
2019-04-30,2564.5743440575393,486
2019-05-01,2564.2085252457473,486
2019-05-02,2563.8427064339553,486
2019-05-03,2563.4768876221633,486
2019-05-04,2563.1110688103713,486
2019-05-05,2562.7452499985793,486
2019-05-06,2562.3794311867873,486
2019-05-07,2562.0136123749953,486
2019-05-08,2561.6477935632033,486
2019-05-09,2561.2819747514113,486
2019-05-10,2560.9161559396193,486
2019-05-11,2560.5503371278273,486
2019-05-12,2560.184518316035,486
2019-05-13,2559.8186995042433,486
2019-05-14,2559.452880692451,486
2019-05-15,2559.0870618806593,486
2019-05-16,2558.721243068867,486
2019-05-17,2558.355424257075,486
2019-05-18,2557.989605445283,486
2019-05-19,2557.623786633491,486
2019-05-20,2557.257967821699,486
2019-05-21,2556.892149009907,486
2019-05-22,2556.526330198115,486
2019-05-23,2556.160511386323,486
2019-05-24,2555.794692574531,486
2019-05-25,2555.4288737627385,486
2019-05-26,2555.063054950947,486
2019-05-27,2554.6972361391545,486
2019-05-28,2554.331417327363,486
2019-05-29,2553.9655985155705,486
2019-05-30,2553.599779703779,486
2019-05-31,2553.2339608919865,486
2019-04-14,14343.468525877965,487
2019-04-15,14341.916685141246,487
2019-04-16,14340.364844404528,487
2019-04-17,14338.81300366781,487
2019-04-18,14337.261162931092,487
2019-04-19,14335.709322194374,487
2019-04-20,14334.157481457654,487
2019-04-21,14332.605640720936,487
2019-04-22,14331.053799984218,487
2019-04-23,14329.501959247498,487
2019-04-24,14327.95011851078,487
2019-04-25,14326.398277774064,487
2019-04-26,14324.846437037344,487
2019-04-27,14323.294596300626,487
2019-04-28,14321.742755563908,487
2019-04-29,14320.190914827188,487
2019-04-30,14318.63907409047,487
2019-05-01,14317.08723335375,487
2019-05-02,14315.535392617034,487
2019-05-03,14313.983551880316,487
2019-05-04,14312.431711143596,487
2019-05-05,14310.879870406878,487
2019-05-06,14309.32802967016,487
2019-05-07,14307.77618893344,487
2019-05-08,14306.224348196722,487
2019-05-09,14304.672507460004,487
2019-05-10,14303.120666723284,487
2019-05-11,14301.568825986567,487
2019-05-12,14300.01698524985,487
2019-05-13,14298.46514451313,487
2019-05-14,14296.913303776411,487
2019-05-15,14295.361463039693,487
2019-05-16,14293.809622302973,487
2019-05-17,14292.257781566255,487
2019-05-18,14290.705940829537,487
2019-05-19,14289.15410009282,487
2019-05-20,14287.602259356101,487
2019-05-21,14286.050418619381,487
2019-05-22,14284.498577882663,487
2019-05-23,14282.946737145945,487
2019-05-24,14281.394896409225,487
2019-05-25,14279.843055672507,487
2019-05-26,14278.291214935789,487
2019-05-27,14276.73937419907,487
2019-05-28,14275.187533462353,487
2019-05-29,14273.635692725635,487
2019-05-30,14272.083851988915,487
2019-05-31,14270.532011252197,487
2019-04-14,6087.907910424751,488
2019-04-15,6088.315063596764,488
2019-04-16,6088.722216768777,488
2019-04-17,6089.12936994079,488
2019-04-18,6089.536523112803,488
2019-04-19,6089.943676284815,488
2019-04-20,6090.350829456828,488
2019-04-21,6090.757982628841,488
2019-04-22,6091.165135800854,488
2019-04-23,6091.572288972867,488
2019-04-24,6091.979442144879,488
2019-04-25,6092.3865953168915,488
2019-04-26,6092.793748488904,488
2019-04-27,6093.200901660917,488
2019-04-28,6093.60805483293,488
2019-04-29,6094.015208004943,488
2019-04-30,6094.422361176956,488
2019-05-01,6094.829514348969,488
2019-05-02,6095.236667520981,488
2019-05-03,6095.643820692994,488
2019-05-04,6096.050973865007,488
2019-05-05,6096.45812703702,488
2019-05-06,6096.865280209033,488
2019-05-07,6097.272433381046,488
2019-05-08,6097.6795865530585,488
2019-05-09,6098.086739725071,488
2019-05-10,6098.493892897084,488
2019-05-11,6098.901046069097,488
2019-05-12,6099.30819924111,488
2019-05-13,6099.715352413123,488
2019-05-14,6100.1225055851355,488
2019-05-15,6100.529658757148,488
2019-05-16,6100.93681192916,488
2019-05-17,6101.343965101173,488
2019-05-18,6101.751118273186,488
2019-05-19,6102.158271445199,488
2019-05-20,6102.565424617212,488
2019-05-21,6102.9725777892245,488
2019-05-22,6103.379730961237,488
2019-05-23,6103.78688413325,488
2019-05-24,6104.194037305263,488
2019-05-25,6104.601190477276,488
2019-05-26,6105.008343649289,488
2019-05-27,6105.415496821301,488
2019-05-28,6105.8226499933135,488
2019-05-29,6106.229803165326,488
2019-05-30,6106.636956337339,488
2019-05-31,6107.044109509352,488
2019-04-14,5061.156637882247,489
2019-04-15,5061.997945172003,489
2019-04-16,5062.839252461757,489
2019-04-17,5063.680559751511,489
2019-04-18,5064.521867041265,489
2019-04-19,5065.36317433102,489
2019-04-20,5066.2044816207745,489
2019-04-21,5067.045788910528,489
2019-04-22,5067.887096200283,489
2019-04-23,5068.728403490038,489
